timestamp	func	file	score	reason	commit	candidate	score_kind
2026-08-05T23:42:03+00:00	func_0804E290	asm/asm_0804e290.s	28.888885	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-c/func_0804E290.c	isolated_objdiff_gap
2026-08-05T23:42:42+00:00	func_0801911C	asm/asm_0801911c.s	4.61539	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-c/func_0801911C.c	isolated_objdiff_gap
2026-08-05T23:42:42+00:00	func_0801913C	asm/asm_0801913c.s	4.61539	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-c/func_0801913C.c	isolated_objdiff_gap
2026-08-05T23:42:42+00:00	func_0801915C	asm/asm_0801915c.s	4.61539	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-c/func_0801915C.c	isolated_objdiff_gap
2026-08-05T23:42:42+00:00	func_0804E290	asm/asm_0804e290.s	6.666664	isolated_mismatch	d3005608b6835173cc777da3d93b10b2686c894d	.mizuchi-tmp/round-33-c/func_0804E290.c	isolated_objdiff_gap
2026-08-05T23:57:41+00:00	func_080039EC	asm/asm_080039ec.s	66.666668	isolated_mismatch	2eeb4cb7f5b00bcef8ede04bfaa7d31579417e36	.mizuchi-tmp/probes/asm_080039ec.c	isolated_objdiff_gap
2026-08-05T23:57:41+00:00	func_08008058	asm/asm_08008058.s	100.0	isolated_mismatch	2eeb4cb7f5b00bcef8ede04bfaa7d31579417e36	.mizuchi-tmp/probes/asm_08008058.c	isolated_objdiff_gap
2026-08-05T23:58:26+00:00	func_080039EC	asm/asm_080039ec.s	66.666668	isolated_mismatch	2eeb4cb7f5b00bcef8ede04bfaa7d31579417e36	.mizuchi-tmp/probes/asm_080039ec.c	isolated_objdiff_gap
2026-08-05T23:58:26+00:00	func_08008058	asm/asm_08008058.s	100.0	isolated_mismatch	2eeb4cb7f5b00bcef8ede04bfaa7d31579417e36	.mizuchi-tmp/probes/asm_08008058.c	isolated_objdiff_gap
2026-08-06T00:11:24+00:00	func_0801BEA8	asm/asm_0801bea8.s	19.72727	isolated_mismatch	c7c9c300df42c7a801e0ec0ed344a0406bec04c4	.mizuchi-tmp/round-35-candidates/func_0801BEA8.c	isolated_objdiff_gap
2026-08-06T00:11:24+00:00	func_0801AF18	asm/asm_0801af18.s	19.72727	isolated_mismatch	c7c9c300df42c7a801e0ec0ed344a0406bec04c4	.mizuchi-tmp/round-35-candidates/func_0801AF18.c	isolated_objdiff_gap
